"season","genotype","max_height_cm","min_height_cm","max_growth_cm_gdd","r2","method","method_type"
"season_4","PI651495",314.533864962585,6.80725668288017,0.351232291485213,0.991783566105521,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI651497",376.282449287345,12.1777682244036,0.309072261852277,0.988090430785294,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI653616",346.327991404567,9.03286951258237,0.332075463112514,0.986112694970237,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI653617",328.826270174022,6.89556768496587,0.401192679081707,0.983886168040816,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI655978",305.928741456647,9.01504164491969,0.236188647780762,0.98775780229451,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI656015",242.679961897046,4.9988346539689,0.317138281314078,0.938703198059645,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI656026",112.167480358246,0.428637418499381,0.309142876440087,0.984623201920062,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI656035",314.800444736411,4.36034246219995,0.389963996860324,0.993043204424362,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI656065",300.509775002575,10.2365771109792,0.289951558640851,0.967921784538193,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_4","PI92270",258.798360494929,3.84222365267602,0.42803555433137,0.980178001152493,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI144134",299.244302889891,2.00061455021908,0.393154291796954,0.997111326936432,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI145619",283.773643142338,3.21043324702197,0.35476094687286,0.993523399319399,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI145626",300.136348390885,2.9228630996357,0.370560037376244,0.993601070790661,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI145633",299.14944571628,2.11035679425384,0.411690755999931,0.990870819128091,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI146890",297.744859961171,2.09484993488433,0.425591773804648,0.996506503003667,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI152591",304.643904804917,2.42181508474205,0.362421848092247,0.981200179217804,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI152651",209.126044846767,1.26755645864954,0.33566805266342,0.995687425436183,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI152694",272.636679507128,1.71477730834785,0.416491027699904,0.999031952418146,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI152727",276.871807797178,2.84462230381105,0.352734036488198,0.989497339481493,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI152733",321.75453832678,2.17377694909749,0.47747060521274,0.994465273666636,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI152771",229.329714848879,1.88473430976692,0.336978709346628,0.938810982815451,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI152828",322.163386964905,3.15126020975339,0.396833713200985,0.972852062905553,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI152860",297.048930797312,1.83796963373326,0.409159679405914,0.992442883728522,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI152862",324.564434857867,1.81337615373024,0.43003720113852,0.997626403266816,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI152923",247.512806142143,2.51954493456132,0.326750362503562,0.988918955492585,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI152961",280.313959333162,2.64545482132895,0.387207482510049,0.997575338720924,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI152965",319.475165555868,1.75282961145403,0.42992117535625,0.979978912085262,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI152966",309.283530487554,2.77724880830246,0.379671460599119,0.991811514119251,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI152971",318.31613139394,1.6861998884242,0.453514768480781,0.991052214087904,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI154846",341.151969195742,3.86618659236725,0.39307749884916,0.943472857972592,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI154944",264.813743849268,3.17531589051474,0.338261192003571,0.995954091093363,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI154987",257.703675364779,1.35583611037446,0.422205899149446,0.993266742316753,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI154988",251.91171297995,3.4169315844346,0.315631669183719,0.983032111126295,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI155516",270.128108423016,2.38579771878388,0.364933972137382,0.996481171138112,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI155760",346.709302405683,2.85537079628419,0.454804921623873,0.987669842263892,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI155885",267.765825365557,3.49514831168659,0.31338879175089,0.99348373729677,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI156217",356.655739000832,4.48944162877885,0.381051138920811,0.966549590542445,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI156330",258.725124197308,2.49167804053607,0.321742420268522,0.997286650507827,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI156463",273.161032824016,4.05366004344258,0.315732312121543,0.957475866925621,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI156487",258.676196178758,1.41555465963505,0.389356845907419,0.974870852174613,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI156890",275.217972102998,1.94926338761926,0.380178245753544,0.989178805169338,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI157030",277.582990811475,4.37342144583154,0.312126330761503,0.994134382293987,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI157035",281.578572648219,3.11438501712471,0.362858657311551,0.98903628034093,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI157804",282.247117112875,0.692560257550488,0.515622804694007,0.986715343790859,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI167093",297.897127008533,1.24942371900945,0.44214491290207,0.975920479620271,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI170787",305.915878838651,1.80703148680857,0.410701051871089,0.978203157719244,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI175919",339.957916423757,2.96651764911466,0.4566943576698,0.993750329787416,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI176766",340.455662868001,2.06130494559159,0.533647497729301,0.997060013367313,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI179749",283.154819882633,1.08007771113383,0.465959917157978,0.989277717406755,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI180348",257.600797699947,3.91324235116271,0.324950619870223,0.981514074616901,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI196049",357.172519128402,3.56879629383734,0.402527676390592,0.991982909021289,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI196583",286.387563801833,1.80481393088481,0.401187351554501,0.998596058036879,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI196586",287.194770939563,2.48718309420662,0.429567616979475,0.983439412048976,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI196598",282.714959856907,2.56236575121421,0.400421746355278,0.995623901328886,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI197542",300.838075185245,3.26484257624857,0.407660326940491,0.996841500096894,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI19770",310.77977491222,2.39327582987127,0.432873006240124,0.995356081681019,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI217691",244.546125289208,2.765281710451,0.333162662066717,0.99677169040199,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI218112",216.255194848748,1.04513690439488,0.444250351956318,0.996849797527706,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI221548",320.256894749672,1.42820891697288,0.432854580121853,0.984753272526302,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI251672",301.449963272668,2.56327831509225,0.412006646780824,0.992854115266872,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI257599",265.435204713505,3.11072651367508,0.347357921403686,0.996477788854243,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI257600",296.899635343634,2.22469821768437,0.404633092471587,0.996779939777627,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI266927",306.996454972109,1.83350240576781,0.40684183475542,0.983613854690499,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI267573",246.71719358851,2.04355194335487,0.33998067340336,0.993428016071648,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI273969",290.400665009446,1.70246915485514,0.431080794683226,0.999415278927303,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI276837",348.551373380294,7.13645047058342,0.321441566169306,0.925208620793599,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI302252",307.947315503769,3.16826273304832,0.357827917655511,0.997340348586977,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI303658",338.193327790845,1.98761486825699,0.465995612829349,0.954161272751375,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI329256",262.561752439671,2.12625629052696,0.356374759597931,0.988607090026326,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI329286",266.343174065561,4.23696360198033,0.275840155826724,0.985141274221675,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI329300",304.589810866856,3.20654723494573,0.395515596805074,0.996153696212344,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI329310",357.05772343193,4.30061924456707,0.432118414747009,0.988977746753474,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI329319",353.795318657672,2.32243042080039,0.435083512074788,0.97938849432574,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI329326",254.662591684172,0.845885574740312,0.408073012568819,0.993296097125869,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI329333",281.396345511454,2.37238026929655,0.369166992776911,0.998162785961905,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI329338",266.329184575359,0.917060299081527,0.406721294098644,0.985125030483177,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI329394",297.947278249271,2.87060041145311,0.380476743600638,0.990221409597467,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI329403",306.145425740724,3.06578545333768,0.388319525147908,0.991814815297216,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI329435",320.576097352565,5.00683295626336,0.306497645777786,0.956309528028784,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI329465",304.313483532517,1.542230689124,0.416018378252496,0.950576482483292,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI329471",240.637267502274,4.63039143780182,0.265236418923545,0.996151342919156,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI329478",258.211988123959,1.07252216340219,0.391944227196782,0.987057168322315,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI329480",298.534034299647,3.92782700022476,0.345662780267395,0.982813729909158,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI329501",291.33380440474,4.39065865857519,0.430658627963321,0.99709262764291,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI329506",249.268767831533,2.2203381583923,0.325755186081463,0.977927535999995,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI329517",315.4330577329,1.77349526980968,0.411879693076269,0.978577550084777,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI329518",235.028250745057,2.84477427806263,0.262057274195572,0.987397660998258,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI329546",264.944281789676,3.03438172936733,0.3306972875025,0.96332997075308,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI329570",271.345717631349,1.90922631987642,0.360703175072211,0.980281145910679,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI329584",307.463723227921,1.87386964428399,0.430533483296,0.996954119145891,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI329585",308.105851510058,5.31627453544422,0.290875370255045,0.987350292035558,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI329614",336.302971511948,3.57838306192301,0.342289732382214,0.986410235031728,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI329644",267.451142293122,0.54942893181626,0.43602146592991,0.972631250197946,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI329646",285.633410539258,2.91099357089198,0.333910033289658,0.97606078432614,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI329673",284.47892381967,3.81282401915713,0.330958981020741,0.996718148274009,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI329702",308.376258726652,2.35417056523665,0.395174110429454,0.990341197577988,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI329710",293.436616614353,2.41980131381541,0.389432207566961,0.997289004049657,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI329711",246.113059697222,3.93981040365894,0.278020653889641,0.996430578359438,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI329864",292.576903970172,3.79983008422057,0.340551896756546,0.997204535241901,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI329865",349.007356136255,3.57136430388767,0.417591355309875,0.993529541285439,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI330169",308.772680121242,1.21905455429276,0.475679660498374,0.997997684543123,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI330181",342.180429224089,2.94768123016733,0.430308412629775,0.998342972944734,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI330182",312.211184662143,2.25785905958006,0.449658535139543,0.998315088936641,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI330184",270.608600159667,2.74455458448825,0.326195512181242,0.994247882594013,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI330185",374.156151892177,4.55604035259702,0.431904296972627,0.983678473139902,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI330195",255.819937725018,2.52979020533884,0.316019028146864,0.984081111646588,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI330199",289.960820078862,1.82542941298746,0.39146764834443,0.998936666171373,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI330796",282.091174579626,2.79256707132352,0.330728303413962,0.993585536403873,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI330803",277.455059317721,4.97415959441276,0.296106692296295,0.992896773809703,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI330833",373.501640059562,3.35275150469643,0.458154627111713,0.997166526149087,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI330858",264.901616886331,2.17863105343698,0.349321007441828,0.997118093688617,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI337680",239.852464448629,2.69038961185644,0.291449129455925,0.996441411291031,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI337689",316.471304505307,3.69715144007926,0.391192992798182,0.993193420549948,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI452692",298.635476083142,3.46223799126322,0.349944719433801,0.99012727087002,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI453696",308.469808667295,2.13169586355547,0.420770726850028,0.982405519526245,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI455217",323.169594009477,2.77969087020609,0.436783258535914,0.995778138574684,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI455301",280.056887477377,1.90230752575063,0.385256661489756,0.998398259219788,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI506030",294.804692162983,1.44098374997546,0.413042548018266,0.979506101277262,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI511355",303.101305125335,1.99038902417976,0.419897013752311,0.95075232214955,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI514456",255.742079135971,2.3580418949389,0.311669458444598,0.992507834049109,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI521019",304.604803395783,2.69252037603795,0.383042869576181,0.99220369377787,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI521152",250.243496094521,2.84817975083768,0.340113120718084,0.906170517431453,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI521280",285.062875954562,4.24207032377434,0.318585333640239,0.986644801917514,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI521290",335.630648139732,3.48062510808934,0.37915039843836,0.988992275974772,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI525049",327.549207591931,4.49821244393517,0.361971023419623,0.934448743249069,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI52606",242.341347858537,4.03581075440421,0.300135305683186,0.994844845340047,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI526905",272.267323520665,4.0231959817941,0.308541867485172,0.991205878725193,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI527045",316.925484488624,10.117986845273,0.248646243268642,0.962068074620867,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI533902",236.55321124539,4.07263034037054,0.270755887868189,0.977484288745877,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI533998",266.036103923141,2.47852475773408,0.33955665879485,0.969927328533679,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI535785",309.965028421838,2.36098913479686,0.415193880332806,0.986318426201877,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI535794",263.248904805378,6.45166247790402,0.240147352673683,0.980954752985053,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI535795",291.553675316499,0.894819332811193,0.538385193443286,0.989189070799026,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI535796",269.57484324195,1.57973348205355,0.460278497030528,0.989171767372039,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI540518",229.931544263437,3.51891135358193,0.292228086503086,0.991304776653295,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI562897",316.094159439654,3.57515564597364,0.362826334134983,0.980493973411374,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI562970",334.166273081827,2.19702152341561,0.422315954690572,0.987418190861162,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI562971",221.676779582127,2.98393441708946,0.316945222187281,0.99337552368273,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI562981",237.815066214863,3.89828806897861,0.279427474005492,0.981708454938322,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI562982",229.817256095968,3.36607168012102,0.272552702110177,0.961047082842953,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI562985",241.88604836271,3.41277252742513,0.283508375630827,0.975212829379705,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI562991",293.854942983526,2.60155014290628,0.38164073317511,0.997880251967352,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI562994",337.962380692964,3.24211045453459,0.401585275120738,0.984126999597614,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI562997",300.8908801556,1.36803391244371,0.454859513609466,0.985184312136372,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI563002",273.557484402329,1.7355990438549,0.374801793548152,0.975563494622089,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI563009",273.93016987615,3.40607714050766,0.29960171156371,0.938517961714733,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI563021",306.591821261273,2.44850282687611,0.398931106140526,0.996433556491959,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI563022",294.381572966222,1.80628615475672,0.399623697293811,0.980234953052675,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI563032",306.122725617719,2.95104192341877,0.398085949305657,0.990550084048186,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI563329",295.74245139964,2.77650223147983,0.391899501609751,0.993921867626838,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI563332",326.081292251669,3.00573281824894,0.419278924036328,0.993879124846834,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI563338",222.388478293549,2.21789754227141,0.281831377295691,0.996978358424307,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI563350",266.834011903412,3.36769134806629,0.304362465299697,0.986069921203864,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI564163",206.24219878687,5.69256299297205,0.213147728032992,0.953449304293812,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI566819",342.239906065084,5.11926559289757,0.413251228751951,0.997386342979377,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI569097",331.800634609505,2.01268867635851,0.449904808420271,0.995543707587087,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI569148",279.010453857999,2.84967060236958,0.369138491558149,0.997882657135734,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI569244",296.361548941333,2.35721906836245,0.389957858200003,0.997413815298668,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI569264",336.802069230624,3.41927790417536,0.397297570858987,0.990466075379522,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI569418",325.092159281315,0.56699805302519,0.514790612933979,0.969639802053738,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI569419",288.016688429111,0.998165105968982,0.425284752654947,0.996892741297816,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI569443",253.100842566282,2.02733709633665,0.322946264692888,0.930398731321536,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI569445",264.33137346448,1.59765056308444,0.377117599404323,0.996366316441283,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI569447",289.985293637346,2.57592365545717,0.37480226752528,0.991351306056006,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI569453",241.467652034138,1.47345357152499,0.332066914520406,0.99705897070594,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI569457",262.692346217403,2.11645976479985,0.325731386805767,0.985772513927391,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI569460",321.203343013198,1.30828760094394,0.417914369335441,0.953208114608909,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI569465",245.43039675341,3.39635552422241,0.285816582418771,0.994105109085093,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI569886",291.954629226263,1.72843688206443,0.388876248323376,0.976480825655492,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI570031",244.393738036571,2.17256627766007,0.35182207134654,0.988584708207864,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI570038",255.476275482713,2.21578387171735,0.323011024464899,0.979596128942808,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI570042",250.270364215331,1.40931893112503,0.353692371551592,0.986685255086929,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI570071",230.950241923076,2.17706371388413,0.304765753758192,0.995704747181503,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI570073",296.170865058484,1.51324398453975,0.426884327971609,0.952939923693552,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI570074",272.652750977887,1.07903125342927,0.426665182949946,0.972523655515278,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI570075",261.855715498076,2.71998534647532,0.339506534338546,0.995098009116806,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI570085",244.133318474939,2.59730367077178,0.320378324758451,0.997127317435544,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI570087",262.735484929518,2.14966045986213,0.354766616986372,0.996132743989919,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI570090",267.765979312732,1.73132529720717,0.349613396465394,0.982048213015018,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI570091",250.512880548657,1.41607427018273,0.358569893484347,0.989435988025793,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI570096",270.338240020466,2.60449761490879,0.35929748085415,0.986900696505397,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI570110",284.160215867922,2.20068238140279,0.383143036136336,0.993116495392879,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI570114",251.821729474176,3.65258122943736,0.288827251615071,0.987657408156428,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI570145",319.230374868963,2.73383074503451,0.388507459839263,0.994095684074125,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI570373",275.450108332253,1.83993929960383,0.391840602970848,0.973268216583823,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI570388",299.154342783465,2.42392281875984,0.420763906846548,0.994620554639106,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI570431",295.247194080558,2.44194954065362,0.399037261564733,0.991511315884804,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI576399",324.477108410865,2.24837206255524,0.3763585837986,0.980187662503172,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI576401",283.223776765428,6.29104662468946,0.268388254619252,0.966869343986661,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI583832",320.747045787279,3.63787258720562,0.383444867121807,0.992628328724829,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI585452",315.898416874608,5.99129239511424,0.295132522636061,0.984945851445209,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI585454",258.107269673813,1.35769641521951,0.386501277936181,0.99682920589564,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI585467",285.665572023647,4.3258461792765,0.293886492813976,0.987819843468167,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI585577",233.773478155272,3.15693086599538,0.28091438759952,0.995202881115647,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI585961",252.617943375875,2.68623748933291,0.351073194243274,0.916672790141425,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI586435",283.27561450584,2.31250008231714,0.421142458055997,0.984375921264093,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI586541",346.995884268205,3.42139412679354,0.434801276507834,0.979340647895384,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI593916",246.616171183262,3.50199873624642,0.276787382675509,0.967543641563815,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI619838",328.838988442506,2.33963910936479,0.392911963777578,0.975643035987624,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI620072",276.715063920143,0.580212570501252,0.466142339815777,0.982690146583404,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI63715",329.307798653816,3.55831660635144,0.402477298641291,0.991953036603064,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI641810",263.895870264584,1.88802988218351,0.392823860573455,0.999229075698015,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI641815",281.702583551615,1.7547514113009,0.437449516654254,0.998723294496187,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI641817",242.429355217332,1.50844070987847,0.387302639581467,0.990075663656636,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI641821",254.044019285123,1.72398214172927,0.394534312785076,0.998571502575491,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI641824",304.378418705471,2.21354595205671,0.439220457287372,0.994167517763949,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI641829",313.495316965722,1.96134698746955,0.482413664098706,0.990745799301604,"Bayesian logistic model of canopy height vs. gdd","RE"
"season_6","PI641830",249.280112707586,1.46113901674013,0.432402925225097,0.997864731227661,"Bayesian logistic model of canopy height vs. gdd","RE"
