PI302252	0.22638772	0.21003272	0.20539951	0.21787664	0.22454908	0.29076308	0.22667612	0.22956951	0.23371524	0.25322783	0.22747087	0.22843508	0.23383217	0.23481178	0.23024079	0.227178	0.24003191	0.22863108	0.30387238	0.25015846	0.23379959	0.25328138	0.23624735	0.2229	0.22613713	0.23396613	0.2400262	0.25234878	0.22651769	0.24298063	0.19915414	0.24708448	0.21024467	0.22215168	0.2289524	0.19958	0.22648154	0.22726272	0.22770368	0.23030007	0.21206741	0.22121374	0.19998413	0.21071894	0.22030137	0.22549504	0.24914244	0.21341674	0.23516126	0.21941829	0.24765602	0.27650613	0.21539408	0.23349673	0.22105277	0.26680747	0.0	0.22927716	0.20881243	0.21710028	0.2245028	0.21262757	0.21090601	0.21235877	0.23527728	0.2519795	0.20730141	0.2285783	0.30275106	0.20911728	0.20540024	0.23031496	0.20053053	0.22546434	0.20234062	0.19950981	0.24960561	0.23874816	0.20537072	0.21544252	0.2098746	0.26160643	0.25798732	0.21839255	0.22454718	0.23388015	0.2693782	0.23578292	0.23477818	0.26239634	0.23191352	0.22417502	0.23152766	0.30401596	0.2296408	0.21943708	0.24387757	0.25940534	0.23429252	0.22670963	0.2481791	0.23200543	0.23667727	0.22168094	0.20826139	0.24234457	0.23914151	0.23276384	0.22813606	0.24863896	0.22729363	0.22464728	0.24856669	0.2389977	0.22241564	0.23858556	0.37029576	0.23308006	0.21931587	0.21255471	0.22305554	0.21883954	0.21683851	0.21518458	0.22031815	0.21609998	0.34827444	0.22593632	0.24108642	0.2214752	0.21305713	0.23667495	0.25610876	0.22963268	0.20754167	0.22281699	0.22350465	0.2060774	0.2219128	0.23261912	0.22733404	0.24079524	0.23698735	0.44835952	0.25275943	0.25169447	0.23367739	0.2517251	0.2598574	0.26274043	0.236137	0.25341457	0.23950809	0.23754892	0.25184938	0.25906157	0.24432325	0.24396059	0.2282259	0.24575858	0.24544412	0.2452392	0.24304788	0.22377753	0.23713523	0.23762041	0.22951148	0.22549516	0.2806404	0.28031164	0.21454845	0.24053784	0.22950718	0.22784206	0.242327	0.24594457	0.24930201	0.23932488	0.23163582	0.21420105	0.24976806	0.21659133	0.22147477	0.22629292	0.22868925	0.23534778	0.2380822	0.22428071	0.23098081	0.22800156	0.24370176	0.23045297	0.22637127	0.22805642	0.22311446	0.21477832	0.23183513	0.22289485	0.23368418	0.23006594	0.22422719	0.22310267	0.234908	0.25025952	0.23695421	0.24713625	0.23860478	0.24000472	0.23645477	0.24658528	0.21449643	0.20434503	0.22585618	0.261245	0.2160081	0.22589396	0.21589568
PI303658	0.17114048	0.17463802	0.17219178	0.18548137	0.18988064	0.23706126	0.20436019	0.14681986	0.1674068	0.15324733	0.13989346	0.16621833	0.14598827	0.15040413	0.13841745	0.13626042	0.14914612	0.14337294	0.22008644	0.17087838	0.14753978	0.15740979	0.1998597	0.14452884	0.16502544	0.14659704	0.18125345	0.20179524	0.13991939	0.1718323	0.16509327	0.16446376	0.13144444	0.14422263	0.14496212	0.16862428	0.19634682	0.17150235	0.17197315	0.17281203	0.15116285	0.18882017	0.18753421	0.17433105	0.17217366	0.19220458	0.16259088	0.14978884	0.15437995	0.16127355	0.153079	0.16810234	0.15583485	0.16825172	0.15854241	0.15846997	0.22927716	0.0	0.15013066	0.15413044	0.1652205	0.15741102	0.15466854	0.15064472	0.15406576	0.1802932	0.15196061	0.16654536	0.1997586	0.1515248	0.1448129	0.16706088	0.13971013	0.16229454	0.14165434	0.1396637	0.19580491	0.1678705	0.1444828	0.15624028	0.14850464	0.20469978	0.19574541	0.15879205	0.16221777	0.16877286	0.21825679	0.15843605	0.18317704	0.19634262	0.17106804	0.16695976	0.17603195	0.22619411	0.16834864	0.15976197	0.19612464	0.18300436	0.17423502	0.16276628	0.18090193	0.1708889	0.16885541	0.16796654	0.1510716	0.1868449	0.16982731	0.16755453	0.16428335	0.1892085	0.1595643	0.1463262	0.1680202	0.19828786	0.16749732	0.17560187	0.40193138	0.15415843	0.14342183	0.15046412	0.18674321	0.17188293	0.18424425	0.17074282	0.17739883	0.18657617	0.3039309	0.15211207	0.17147657	0.15483865	0.14987268	0.16812281	0.19351365	0.1609748	0.14086905	0.15630932	0.15627432	0.14072134	0.1777961	0.17192669	0.16703738	0.16811682	0.16617082	0.45507964	0.2087054	0.23841573	0.1924112	0.19152269	0.21982573	0.18688159	0.16459104	0.16835524	0.16658874	0.16088349	0.17629398	0.17626013	0.16648541	0.16510348	0.1605069	0.16803232	0.16445118	0.1697216	0.17117396	0.15032841	0.16246675	0.1667781	0.15881649	0.14969452	0.22306606	0.2360076	0.14529665	0.17616248	0.16004546	0.14999968	0.16786416	0.16410287	0.18173087	0.15550545	0.16657275	0.14193942	0.18891484	0.15062997	0.1535692	0.16907333	0.16312896	0.18728054	0.19182375	0.16423497	0.15691936	0.1558024	0.20708542	0.18758956	0.18464808	0.19473255	0.194	0.17140153	0.19241409	0.17923474	0.20434415	0.19650218	0.19547485	0.18438712	0.20509325	0.15830536	0.17725496	0.17225446	0.18045156	0.19552094	0.17068228	0.18174678	0.16220127	0.14880955	0.15042156	0.14942744	0.13954431	0.14902672	0.16415279
PI329256	0.17101718	0.15894628	0.16109885	0.17194022	0.17640947	0.23951669	0.18501297	0.15760545	0.16444549	0.16784762	0.14651549	0.16114968	0.1579242	0.15673085	0.15427503	0.14924791	0.1628338	0.15630406	0.23936407	0.17914383	0.16138478	0.17569558	0.18642752	0.15463062	0.167155	0.16035731	0.19020112	0.20043886	0.15408821	0.17343526	0.14546055	0.17163865	0.13843037	0.14667434	0.15206811	0.15641251	0.1833438	0.1642027	0.15843497	0.16049142	0.1324691	0.17679174	0.1697764	0.1618055	0.16287977	0.18176249	0.17467527	0.14393851	0.16570257	0.16477324	0.16873148	0.18807387	0.14568363	0.15947734	0.14338787	0.1769171	0.20881243	0.15013066	0.0	0.14675444	0.14759675	0.13974984	0.14828175	0.14537205	0.15949203	0.18172888	0.13550866	0.14891277	0.20535626	0.14135924	0.13740605	0.1591546	0.13311307	0.15588585	0.13588001	0.13347495	0.19223642	0.16118576	0.13826318	0.14980043	0.14023058	0.20143448	0.19355735	0.15255459	0.15616073	0.16426845	0.19819565	0.16373762	0.15719408	0.17881587	0.15294741	0.1485903	0.15570316	0.22348268	0.15011974	0.1513299	0.18059236	0.19147854	0.16858397	0.15650351	0.17559238	0.16067351	0.16127844	0.14745426	0.13528028	0.16518512	0.157354	0.1503032	0.16627428	0.19155627	0.15717809	0.15242569	0.18157098	0.19111483	0.16473725	0.17657891	0.39496407	0.16380225	0.1513002	0.14570516	0.17491314	0.1658059	0.16657965	0.16136453	0.16822363	0.17199568	0.3167474	0.14646606	0.16705826	0.1491599	0.14443149	0.16314906	0.19009583	0.15643562	0.13408948	0.15060014	0.15055218	0.13641575	0.17020889	0.15290304	0.14879794	0.16477367	0.16325022	0.45938328	0.19655049	0.21304122	0.17173216	0.17280291	0.19305529	0.19840054	0.16590747	0.18116136	0.16568674	0.16051465	0.17757438	0.1845163	0.16728455	0.16575786	0.1559004	0.16858657	0.16746727	0.17281142	0.17071752	0.14902203	0.16410814	0.16851959	0.15813744	0.14923888	0.22715876	0.23207763	0.144266	0.17472512	0.16066192	0.15744354	0.16957682	0.17103647	0.16459785	0.15660366	0.15332994	0.14912447	0.18603382	0.14677034	0.14636303	0.16599736	0.1583342	0.17826216	0.18258855	0.16480543	0.15997466	0.15805216	0.19476835	0.17805856	0.17275281	0.1838799	0.18098754	0.1605897	0.18200536	0.16737685	0.18972297	0.18422136	0.1848995	0.17506239	0.19118325	0.1742589	0.16352238	0.17382371	0.17683959	0.18555415	0.17487924	0.18348588	0.1568343	0.14282955	0.1514603	0.16439612	0.14983529	0.15048006	0.15565933
PI329286	0.1725866	0.16188544	0.1610541	0.1774124	0.1755709	0.24045566	0.18808255	0.15904406	0.15822144	0.17994274	0.1509467	0.1647963	0.16300906	0.16087225	0.15633358	0.1495586	0.16525744	0.15856501	0.24275115	0.18087623	0.16859412	0.18046768	0.18998326	0.15718052	0.16818453	0.16675594	0.18091743	0.2063727	0.15528625	0.17769165	0.14887786	0.18026713	0.1406985	0.15238817	0.1582503	0.15689497	0.18805404	0.16711336	0.1672774	0.16896059	0.14585356	0.18002611	0.17001806	0.16443564	0.1675098	0.18615593	0.17898753	0.15062572	0.1690397	0.17002752	0.17470098	0.19635251	0.1530806	0.15833905	0.15567997	0.18065666	0.21710028	0.15413044	0.14675444	0.0	0.16130249	0.15198304	0.13868544	0.13479027	0.16971977	0.17861703	0.14576927	0.16187452	0.21331267	0.13861634	0.12722574	0.1492271	0.12330518	0.14617863	0.124489196	0.12353001	0.1761414	0.15308611	0.12773086	0.13914862	0.129814	0.1804865	0.17109145	0.14284128	0.14611024	0.15207788	0.21253823	0.1701106	0.17753564	0.20118788	0.16700104	0.16326089	0.17329599	0.2382731	0.1631007	0.14534079	0.18872581	0.19747476	0.1566354	0.14427069	0.16609654	0.1546252	0.1442073	0.16060506	0.14713444	0.19361274	0.17173116	0.17157649	0.16722214	0.2029403	0.16110368	0.1579711	0.18878654	0.19753353	0.1672548	0.17770863	0.38039765	0.16777039	0.15368406	0.13507481	0.17770825	0.1677053	0.17444141	0.1624092	0.17067675	0.17440723	0.31690693	0.14815661	0.17352933	0.15245122	0.14661317	0.16909018	0.19491547	0.16319942	0.13503046	0.1544476	0.15627223	0.13522886	0.1755424	0.16634044	0.16302514	0.16945115	0.16689591	0.46166295	0.19715236	0.22903673	0.18303286	0.19844858	0.21832144	0.19828354	0.17241703	0.18481909	0.17258465	0.1690566	0.18511839	0.18726283	0.17547968	0.17196254	0.15961154	0.17323163	0.17275839	0.17739882	0.17618082	0.15802379	0.17168373	0.17166613	0.16181737	0.15350537	0.23494893	0.24297129	0.14469233	0.17958811	0.16482808	0.16229068	0.17348795	0.17569117	0.17700025	0.16064234	0.16166055	0.15253663	0.19514509	0.15039712	0.15082353	0.17174563	0.16243684	0.17888305	0.18925872	0.16755405	0.16359055	0.16068637	0.20068155	0.18122625	0.17995958	0.18675117	0.18896142	0.16613798	0.18560909	0.17295074	0.19260246	0.18939367	0.18949245	0.17856915	0.19220641	0.18173295	0.17373304	0.18000863	0.18118367	0.19126794	0.18055923	0.18540461	0.1586323	0.147501	0.15851296	0.16791743	0.15028551	0.15467179	0.1605789
PI329300	0.18631293	0.17175527	0.17249765	0.18703143	0.19076952	0.2506117	0.2053359	0.17374308	0.18739308	0.1918801	0.1620326	0.17786932	0.17727937	0.17451273	0.17158101	0.160887	0.1824073	0.17138255	0.26002613	0.20185748	0.18024802	0.20188724	0.21093096	0.16752586	0.18215899	0.18143405	0.20129542	0.2224493	0.16858165	0.19796434	0.15586913	0.19397372	0.14988309	0.16528027	0.17179209	0.16778937	0.20577176	0.18813784	0.18234299	0.18200941	0.14838552	0.19166197	0.18207175	0.17675637	0.18709393	0.2022095	0.20093475	0.15710454	0.18033807	0.18050691	0.18839546	0.21508639	0.16016956	0.17907158	0.15872478	0.19426997	0.2245028	0.1652205	0.14759675	0.16130249	0.0	0.1498698	0.16242303	0.16091947	0.1776003	0.19332008	0.14530915	0.16664651	0.22990675	0.15570873	0.1514193	0.18222156	0.14498088	0.17785403	0.14659268	0.14493382	0.20443124	0.1892784	0.15145858	0.16527131	0.15633419	0.2158987	0.21031964	0.17249815	0.17787725	0.18771043	0.20838891	0.18682379	0.17760979	0.20345955	0.17446789	0.16388181	0.17292587	0.24266064	0.16691191	0.17270556	0.19350182	0.2145958	0.18865576	0.17879759	0.19732441	0.18427727	0.18476497	0.15903658	0.14455941	0.19353412	0.17290409	0.16551757	0.17553845	0.20888127	0.17043914	0.16944471	0.20760898	0.20734265	0.18015124	0.19876526	0.38929385	0.18541522	0.16726589	0.16041838	0.18920265	0.18262956	0.18051948	0.17617051	0.18293837	0.18780439	0.33180282	0.16381949	0.18870272	0.164332	0.16004853	0.18412018	0.20768854	0.17426272	0.14582732	0.16555126	0.16569977	0.14788236	0.18645015	0.17195633	0.16486602	0.18695067	0.18416904	0.4519897	0.21625517	0.22686724	0.1859672	0.1942511	0.21657227	0.21795134	0.1858426	0.20263419	0.19055955	0.18218336	0.20042968	0.20653008	0.19277802	0.19193986	0.17963064	0.19311072	0.19104187	0.19487408	0.19675285	0.16448076	0.1820354	0.19109188	0.17455244	0.16499636	0.23991482	0.24238135	0.15685487	0.19551218	0.17681001	0.1733999	0.19368558	0.19531351	0.18225907	0.17134994	0.17412762	0.16438252	0.20386969	0.16024056	0.16126008	0.18419176	0.17387198	0.19917424	0.20551053	0.18119927	0.17662546	0.17336741	0.2205908	0.20125613	0.1952627	0.20454957	0.20177305	0.17504923	0.20525713	0.19132774	0.21246304	0.20509279	0.20575725	0.1981108	0.21388078	0.20009643	0.18154946	0.19894472	0.20194927	0.20874913	0.19925821	0.20180255	0.1724316	0.15364929	0.16966249	0.18227407	0.16186045	0.16660427	0.17244308
PI329310	0.17805746	0.16323037	0.164965	0.17676647	0.17951575	0.2432155	0.19044691	0.1637885	0.1696391	0.17733125	0.15393476	0.1678523	0.16562085	0.163919	0.16085832	0.15287156	0.17108929	0.16220084	0.24831045	0.18398467	0.16973789	0.18528493	0.19302593	0.15906528	0.17135683	0.16887692	0.19345376	0.20531513	0.15972243	0.18157971	0.1468243	0.18094632	0.14328061	0.15454173	0.15900259	0.16018493	0.19006674	0.17218232	0.16558264	0.1675059	0.13951632	0.1804838	0.17309372	0.16693373	0.17059518	0.18685682	0.18478192	0.14721479	0.17210028	0.17040487	0.17688057	0.19868787	0.15106148	0.16960163	0.1487614	0.18227561	0.21262757	0.15741102	0.13974984	0.15198304	0.1498698	0.0	0.15179802	0.14997204	0.1675975	0.18313688	0.13709687	0.15282898	0.21237381	0.14624293	0.14186166	0.16566478	0.13625798	0.16145796	0.13878642	0.13607728	0.19224481	0.1690629	0.14158161	0.1540421	0.14558974	0.20315562	0.19594471	0.15722881	0.16167988	0.17031747	0.20064215	0.17332338	0.16700442	0.19174132	0.16118869	0.1522509	0.16000737	0.23451766	0.15401663	0.15628116	0.18274564	0.20089203	0.17373691	0.16275032	0.18215916	0.16750911	0.1676671	0.15097676	0.13717474	0.18399663	0.16493957	0.15977706	0.16864407	0.19766247	0.16153222	0.1603946	0.19201283	0.19830208	0.16927005	0.18200415	0.38803592	0.1732977	0.15871568	0.14935064	0.17841358	0.17085686	0.17135823	0.16565149	0.17264529	0.17649978	0.32814384	0.15309751	0.1735701	0.15410617	0.15019256	0.16909228	0.19592005	0.1622909	0.13854519	0.15545934	0.15604356	0.13940339	0.1758539	0.15814254	0.15217076	0.1712473	0.1695349	0.4584081	0.20042418	0.21489796	0.17506772	0.18375991	0.2099967	0.2061285	0.17055888	0.18577728	0.17470658	0.16735525	0.18513268	0.19058019	0.175905	0.17406505	0.16325076	0.17558469	0.17326501	0.17781624	0.17932925	0.1549635	0.16936882	0.17532004	0.1642614	0.15441647	0.23337927	0.2357132	0.14827962	0.18059188	0.16617489	0.16473082	0.17656265	0.17805772	0.17028174	0.16019449	0.15975808	0.15452597	0.19794992	0.15120006	0.15187286	0.17259695	0.16308881	0.18362273	0.18984723	0.1706826	0.16444705	0.16193302	0.20384887	0.18445033	0.1798856	0.18873687	0.18703732	0.16494505	0.18911265	0.17446287	0.19544685	0.18968442	0.18987505	0.18127888	0.19692636	0.18436614	0.16877161	0.18277448	0.18449259	0.1925705	0.18165646	0.18479094	0.16080122	0.14602165	0.15831372	0.17184848	0.15437277	0.15557997	0.16165817
PI329319	0.17459095	0.16380285	0.16453364	0.17811257	0.17836969	0.24263658	0.19069171	0.16202869	0.16089006	0.17577206	0.1523503	0.1673706	0.16127086	0.16329817	0.15790765	0.1528132	0.16584082	0.15907136	0.24420899	0.1826341	0.16747165	0.18109016	0.19198354	0.16055799	0.16920258	0.1658889	0.18338072	0.20280388	0.15725866	0.17956375	0.15223359	0.17860691	0.14128782	0.15454519	0.16147584	0.15845488	0.18868613	0.16965783	0.16924307	0.1713625	0.14716406	0.18243599	0.17096974	0.16623238	0.16805717	0.18610764	0.1793789	0.151685	0.16751407	0.17030978	0.17264456	0.19628704	0.15621361	0.15933447	0.15705872	0.1792461	0.21090601	0.15466854	0.14828175	0.13868544	0.16242303	0.15179802	0.0	0.13824764	0.16996136	0.17834294	0.147535	0.16362621	0.21979177	0.14076151	0.12956695	0.15034129	0.12456944	0.14588667	0.12506673	0.12343699	0.17171149	0.15653618	0.13172045	0.13990039	0.13292639	0.18070114	0.1780007	0.14526331	0.14711823	0.15491799	0.20989689	0.17376511	0.17796241	0.20895061	0.16846895	0.16361947	0.1729279	0.23581734	0.16475432	0.14947116	0.18824811	0.19854496	0.15900578	0.14807929	0.1690496	0.16060385	0.15333132	0.16054304	0.14747287	0.19001561	0.18108924	0.1723537	0.1683234	0.19825418	0.16148686	0.15621893	0.1877117	0.1992521	0.16529177	0.17822531	0.38672516	0.1667041	0.1535556	0.13619907	0.1791669	0.17138466	0.174217	0.16691986	0.17435758	0.17596172	0.3276328	0.15075305	0.17257726	0.15264407	0.14731531	0.16855612	0.19306597	0.16385472	0.13683815	0.15494053	0.15419136	0.13776323	0.17497905	0.16890268	0.16402043	0.17031191	0.16895849	0.45998323	0.20108925	0.22632362	0.18191674	0.19797488	0.21505512	0.20491396	0.1719775	0.18575932	0.16942601	0.16764711	0.18318017	0.18921977	0.1770913	0.17334525	0.15951101	0.1757452	0.1740154	0.17648761	0.17371671	0.1559297	0.16814518	0.1710323	0.16238491	0.15308563	0.2345373	0.23794039	0.143904	0.18108965	0.16347757	0.16335082	0.17255855	0.17835976	0.17928079	0.16393799	0.16495	0.15059543	0.19129816	0.15249358	0.15059249	0.16921952	0.160256	0.18358245	0.1933789	0.17156772	0.16539495	0.16370429	0.20471238	0.18502867	0.18154533	0.18677044	0.18608387	0.16646212	0.18656437	0.17502515	0.19638166	0.19209424	0.19115822	0.17997596	0.19533414	0.18175615	0.17705594	0.18046099	0.18441035	0.19542295	0.17992814	0.18900815	0.15854153	0.14822698	0.16006735	0.17424048	0.15161118	0.1589751	0.16341995
PI329326	0.17245454	0.16145349	0.16173743	0.17695971	0.17593554	0.23878221	0.18805183	0.15920597	0.15694249	0.17347382	0.14918791	0.16427906	0.1577686	0.16039805	0.15446317	0.14991705	0.16234994	0.15514025	0.24142386	0.18042979	0.16477232	0.17786713	0.18975832	0.15618609	0.16521059	0.16365428	0.18047556	0.19840597	0.1546568	0.17609705	0.1511126	0.17534943	0.1379781	0.15253256	0.1568633	0.15685658	0.1867689	0.16676311	0.16638307	0.16897953	0.14529866	0.1801463	0.1691606	0.1638784	0.16662262	0.18475936	0.17540124	0.14810741	0.16402864	0.16654134	0.16724204	0.19202091	0.15340944	0.1587476	0.15332355	0.17283496	0.21235877	0.15064472	0.14537205	0.13479027	0.16091947	0.14997204	0.13824764	0.0	0.16655222	0.17547376	0.14531952	0.16333415	0.21613286	0.1376282	0.12685698	0.15019433	0.123792134	0.14620274	0.124863625	0.124308065	0.17428948	0.15339796	0.12818651	0.13614936	0.12965511	0.17820095	0.17681463	0.14361958	0.14501835	0.15430798	0.20994602	0.17005002	0.17553009	0.20299238	0.16504326	0.16191526	0.17156008	0.23404412	0.16417056	0.14856413	0.18645291	0.19636567	0.15578897	0.14370908	0.16638081	0.15848464	0.15003316	0.15953802	0.14495888	0.19038449	0.17426158	0.16797993	0.16567765	0.19999842	0.15750043	0.15259306	0.1845251	0.19724025	0.1628038	0.17411576	0.38304016	0.16470492	0.15132324	0.13581283	0.17858326	0.16928877	0.17108302	0.16441463	0.17133717	0.17411868	0.32231042	0.14627567	0.16953307	0.14816113	0.14424607	0.16590849	0.19053622	0.15847668	0.13290568	0.15107232	0.15023685	0.13391241	0.173484	0.16608885	0.16317107	0.16728616	0.16567917	0.45820442	0.19868225	0.22646958	0.1806039	0.19730589	0.21494749	0.20517623	0.16834953	0.18265438	0.16579929	0.16304724	0.18009944	0.18580538	0.17323397	0.1713004	0.15523976	0.17177042	0.17123239	0.17424187	0.1700415	0.15338796	0.16331531	0.16818216	0.15793012	0.14947173	0.23025404	0.23828568	0.14136702	0.1788859	0.15882003	0.16078044	0.16932423	0.17544425	0.1756261	0.15899372	0.16110145	0.14652315	0.19029376	0.14939718	0.14704265	0.16662717	0.15644917	0.18084395	0.19072874	0.1679894	0.1622463	0.15842141	0.20402423	0.18292351	0.1791051	0.18557945	0.18515801	0.16403085	0.18411088	0.17382823	0.19392416	0.19077982	0.18975204	0.17845066	0.19345994	0.17922205	0.17490889	0.17792806	0.18195194	0.19329838	0.17664014	0.18723954	0.15571958	0.14411306	0.15702233	0.16894642	0.14968231	0.1567261	0.1608046
PI329333	0.18516454	0.17920499	0.17769252	0.19511513	0.19700372	0.24593925	0.21015923	0.15759958	0.18513606	0.17585966	0.15040861	0.17311507	0.16134264	0.16107035	0.15424353	0.1466298	0.16353692	0.1563337	0.2328851	0.19008635	0.16528901	0.17626281	0.21059646	0.15656173	0.1790027	0.16502883	0.19632035	0.21867132	0.15187019	0.18587367	0.1712336	0.18120483	0.14280419	0.15599343	0.16063794	0.17454287	0.20765905	0.1860904	0.18524413	0.18605211	0.16120453	0.19783995	0.19314748	0.18314809	0.18840517	0.20358449	0.1767365	0.16826424	0.1684701	0.17486519	0.16727571	0.18548158	0.16887033	0.17822188	0.17218144	0.17564689	0.23527728	0.15406576	0.15949203	0.16971977	0.1776003	0.1675975	0.16996136	0.16655222	0.0	0.18712118	0.16132817	0.17936221	0.21542047	0.16397934	0.15785463	0.18304184	0.15116802	0.17927076	0.1514877	0.15101187	0.21149021	0.18413821	0.15687764	0.17264324	0.1616633	0.22186024	0.21006912	0.17533512	0.1779991	0.187696	0.2263794	0.1663062	0.19213428	0.20636098	0.18194348	0.17957951	0.18944648	0.24545813	0.18161635	0.17492737	0.2062057	0.19219747	0.19196668	0.18057063	0.19762237	0.1891137	0.18539432	0.17573734	0.16220658	0.19955374	0.17757331	0.17784278	0.17673115	0.19891658	0.17294648	0.16092178	0.18594927	0.20689985	0.18111442	0.19253635	0.4100405	0.16542724	0.15170045	0.16308354	0.19846961	0.18566681	0.19541621	0.18104868	0.1892204	0.19246066	0.31539217	0.16318141	0.18966712	0.16829623	0.16252829	0.18553163	0.20852785	0.17474706	0.15038152	0.16887535	0.17004427	0.1504749	0.1891047	0.1852617	0.18108527	0.18404679	0.1799237	0.45405638	0.2196669	0.24426942	0.20342182	0.20183198	0.22481842	0.20337133	0.17915338	0.18272723	0.18205844	0.17592216	0.19175908	0.19312657	0.18230666	0.1798625	0.17295228	0.18369152	0.17717272	0.18726516	0.1875221	0.16145451	0.17943035	0.18355034	0.17157255	0.16196553	0.22722319	0.2500423	0.15522712	0.19090314	0.17456391	0.16076493	0.18311003	0.1793735	0.1956968	0.1702359	0.1776603	0.15605476	0.19939739	0.16307858	0.16421255	0.1860434	0.17690462	0.20170683	0.20443755	0.1797788	0.1729241	0.17009205	0.21341278	0.20022602	0.19737543	0.20638497	0.20529535	0.17887235	0.2063961	0.19179359	0.2150043	0.20571826	0.20987189	0.19694497	0.21460456	0.177942	0.19126594	0.18777141	0.19550893	0.20598674	0.1851981	0.19571562	0.17314295	0.15867408	0.16378863	0.16299723	0.15074977	0.16041145	0.17647672
PI329338	0.21156205	0.19857104	0.2014362	0.20986196	0.21442263	0.26930457	0.22465512	0.18553053	0.19462481	0.19804955	0.17793927	0.1961099	0.18483956	0.18867502	0.18232737	0.17769678	0.19078562	0.18296427	0.2574347	0.20717545	0.18795694	0.20109311	0.22351415	0.18503411	0.19845293	0.18920067	0.21640444	0.23389453	0.18058279	0.20312732	0.193022	0.19907977	0.16801646	0.18369116	0.18706842	0.1961545	0.22383109	0.1985825	0.20103888	0.20326667	0.17805557	0.21546577	0.20948832	0.20146787	0.20142728	0.21979916	0.2020535	0.18425158	0.19083813	0.20089082	0.19141729	0.2131203	0.18798406	0.19074985	0.18730806	0.19870421	0.2519795	0.1802932	0.18172888	0.17861703	0.19332008	0.18313688	0.17834294	0.17547376	0.18712118	0.0	0.18030581	0.19529183	0.22627014	0.17771599	0.16751164	0.18953438	0.16277036	0.1849514	0.16564508	0.16220328	0.21554315	0.19266537	0.16858998	0.17977196	0.16992778	0.22186784	0.21894754	0.184835	0.18636616	0.1959491	0.23787425	0.19528991	0.20780303	0.22601943	0.19773003	0.19529636	0.20612152	0.2541372	0.19711907	0.18563442	0.22343192	0.21843407	0.1981797	0.1855023	0.2050385	0.19753014	0.19211623	0.1892784	0.18076874	0.22342795	0.1998858	0.19528449	0.20062731	0.22736609	0.19154128	0.18222219	0.21020378	0.22853473	0.19753814	0.20699327	0.41166133	0.19025294	0.17849426	0.17651728	0.2154802	0.2081984	0.20918871	0.20231256	0.20854512	0.2119487	0.33918214	0.1838641	0.20131469	0.1853672	0.17881027	0.1983944	0.22316231	0.19118138	0.17189442	0.18672784	0.18725225	0.17102545	0.20608558	0.198175	0.19581145	0.20082511	0.19781673	0.46218148	0.23324129	0.25411934	0.2123924	0.23024009	0.25189078	0.23505187	0.20091736	0.20741737	0.19948255	0.19617568	0.21116191	0.21510541	0.2065789	0.20037371	0.18987562	0.20319122	0.20184904	0.20412448	0.20414805	0.18451896	0.19658865	0.19913682	0.19288234	0.18358034	0.2508553	0.26155266	0.17655687	0.21092469	0.19334505	0.18850704	0.20082372	0.20293356	0.20709953	0.19121061	0.1962959	0.17983145	0.21570234	0.18235216	0.1834867	0.2000623	0.19294816	0.21506578	0.22156283	0.20263903	0.19472042	0.19051686	0.22793227	0.21908757	0.21466133	0.2196135	0.22017545	0.19831787	0.2229073	0.20844848	0.23135434	0.22623396	0.22564855	0.21344697	0.23162413	0.20131354	0.20603651	0.2090153	0.21698087	0.22428952	0.2082485	0.22097054	0.19162324	0.17800485	0.18759379	0.19251151	0.17684153	0.18508469	0.19349496
